rawName,canonicalName,source,confidenceScore,method,timestamp
Pal,Pal,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:12.475409+00:00
Carly,Carly,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:12.478636+00:00
Pangram,Pangram,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:12.482384+00:00
Wistia,Wistia,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:12.486745+00:00
Polar,Polar,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:12.491816+00:00
Cookingsnap,Cookingsnap,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:12.496277+00:00
Easy,Easy,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:12.499547+00:00
Replit,Replit,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:12.504131+00:00
Oreate,Oreate,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:12.508957+00:00
Penvoi,Penvoi,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:12.512618+00:00
Konvertly,Konvertly,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:12.516720+00:00
Coresignal,Coresignal,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:12.522692+00:00
Gulab,Gulab,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:12.526312+00:00
Chatcut,Chatcut,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:12.529775+00:00
Flint,Flint,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:12.533065+00:00
Humanio,Humanio,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:12.538274+00:00
Corrath,Corrath,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:12.542546+00:00
Opentypeless,Opentypeless,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:12.547184+00:00
Lyro,Lyro,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:12.550105+00:00
Hint,Hint,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:12.554406+00:00
Mynewsly,Mynewsly,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:12.559109+00:00
Noteai,Noteai,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:12.563032+00:00
Mintlify,Mintlify,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:12.566781+00:00
Liso,Liso,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:12.570869+00:00
Contextdev,Contextdev,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:12.575775+00:00
Aissist,Aissist,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:12.579544+00:00
Chirpy,Chirpy,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:12.582816+00:00
Word,Word,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:12.585959+00:00
Yofont,Yofont,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:12.590806+00:00
Locul,Locul,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:12.594151+00:00
Purebox,Purebox,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:12.597814+00:00
Artificial,Artificial,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:12.602172+00:00
Openworker,Openworker,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:12.608500+00:00
Aicanrun,Aicanrun,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:12.612103+00:00
Myspec,Myspec,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:12.615524+00:00
Screenpipe,Screenpipe,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:12.620656+00:00
Manifest,Manifest,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:12.625788+00:00
Isvisibleai,Isvisibleai,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:12.630144+00:00
Anysearch,Anysearch,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:12.634085+00:00
Poke,Poke,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:12.638747+00:00
Hermes,Hermes,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:12.642931+00:00
Promptql,Promptql,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:12.646710+00:00
Teable,Teable,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:12.650278+00:00
Mcp360,Mcp360,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:12.654181+00:00
Coommit,Coommit,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:12.658436+00:00
Huncher,Huncher,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:12.661850+00:00
Language,Language,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:12.665805+00:00
Animater,Animater,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:12.671646+00:00
Migma,Migma,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:12.675486+00:00
Acebuilder,Acebuilder,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:12.679507+00:00
Private,Private,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:12.683354+00:00
Kpi,Kpi,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:12.686969+00:00
Flowacts,Flowacts,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:12.691972+00:00
Pixalice,Pixalice,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:12.696265+00:00
Bookletai,Bookletai,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:12.700340+00:00
Cartai,Cartai,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:12.705514+00:00
Botmaker,Botmaker,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:12.709701+00:00
Opencodex,Opencodex,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:12.713314+00:00
Openseo,Openseo,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:12.717056+00:00
Ditto,Ditto,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:12.721696+00:00
Jockey,Jockey,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:12.725718+00:00
Moxie,Moxie,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:12.729087+00:00
Adriselab,Adriselab,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:12.734420+00:00
Deck,Deck,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:12.739337+00:00
Sandcastles,Sandcastles,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:12.743927+00:00
Agent,Agent,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:12.747490+00:00
Personahive,Personahive,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:12.752592+00:00
Nexly,Nexly,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:12.757820+00:00
Launchbay,Launchbay,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:12.761699+00:00
Opalite,Opalite,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:12.765774+00:00
Readywhen,Readywhen,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:12.770905+00:00
Calven,Calven,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:12.775310+00:00
Betterdb,Betterdb,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:12.778997+00:00
Pulpsense,Pulpsense,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:12.783192+00:00
Zoodata,Zoodata,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:12.788029+00:00
Buzz,Buzz,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:12.791345+00:00
Arena,Arena,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:12.795143+00:00
Devswat,Devswat,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:12.798849+00:00
Scribe,Scribe,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:12.802682+00:00
Unabyss,Unabyss,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:12.807749+00:00
Zro,Zro,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:12.811836+00:00
Scriptit,Scriptit,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:12.815876+00:00
Polytalk,Polytalk,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:12.820793+00:00
Tinker,Tinker,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:12.825181+00:00
Pastesheet,Pastesheet,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:12.829355+00:00
Ghost,Ghost,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:12.832535+00:00
Siket,Siket,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:12.836768+00:00
Agentkey,Agentkey,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:12.842002+00:00
Osaurus,Osaurus,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:12.845566+00:00
Namethatui,Namethatui,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:12.849800+00:00
Reclip,Reclip,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:12.854749+00:00
Unsiloed,Unsiloed,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:12.859258+00:00
Adcontrolcenter,Adcontrolcenter,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:12.864103+00:00
Autosana,Autosana,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:12.868158+00:00
Compeller,Compeller,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:12.873803+00:00
Granola,Granola,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:12.877747+00:00
Maxfusion,Maxfusion,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:12.881796+00:00
Selects,Selects,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:12.885709+00:00
Notebooklm,Notebooklm,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:12.891508+00:00
Adwhispr,Adwhispr,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:12.895398+00:00
Longscribe,Longscribe,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:12.899639+00:00
Max,Max,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:12.903976+00:00
Hyperagent,Hyperagent,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:12.909289+00:00
Framesail,Framesail,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:12.913708+00:00
Buseybench,Buseybench,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:12.917962+00:00
Reos,Reos,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:12.922936+00:00
Reviewtactic,Reviewtactic,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:12.927916+00:00
Adviserry,Adviserry,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:12.932006+00:00
Askbowtie,Askbowtie,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:12.937315+00:00
Talkory,Talkory,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:12.941867+00:00
Agentscreenshots,Agentscreenshots,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:12.947130+00:00
Digiad,Digiad,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:12.950877+00:00
Productbridge,Productbridge,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:12.957119+00:00
Orcarouter,Orcarouter,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:12.961209+00:00
Policifyai,Policifyai,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:12.966023+00:00
Inference,Inference,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:12.970957+00:00
Intermind,Intermind,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:12.975505+00:00
Ottermind,Ottermind,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:12.979607+00:00
Runner,Runner,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:12.983131+00:00
Videowise,Videowise,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:12.988760+00:00
Letro,Letro,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:12.992165+00:00
Fluidvoice,Fluidvoice,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:12.996732+00:00
Docubix,Docubix,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:13.000233+00:00
Letterbucket,Letterbucket,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:13.006514+00:00
Fontdance,Fontdance,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:13.010891+00:00
Vavus,Vavus,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:13.014158+00:00
Videovector,Videovector,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:13.018465+00:00
Papercrane,Papercrane,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:13.024908+00:00
Sendmux,Sendmux,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:13.028587+00:00
Hausey,Hausey,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:13.032095+00:00
Aioproductos,Aioproductos,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:13.037652+00:00
Revolte,Revolte,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:13.042036+00:00
Presspilot,Presspilot,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:13.046490+00:00
Native,Native,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:13.050105+00:00
Prbl,Prbl,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:13.054305+00:00
Supacut,Supacut,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:13.058985+00:00
Canirun,Canirun,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:13.062615+00:00
Audjust,Audjust,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:13.066076+00:00
Iart,Iart,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:13.070055+00:00
Brainy,Brainy,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:13.074745+00:00
Renderlog,Renderlog,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:13.078758+00:00
Wave,Wave,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:13.081894+00:00
Datalumio,Datalumio,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:13.087248+00:00
Flick,Flick,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:13.091592+00:00
Palmier,Palmier,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:13.095602+00:00
Atomwords,Atomwords,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:13.099350+00:00
We0,We0,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:13.102377+00:00
Allyhub,Allyhub,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:13.107864+00:00
Rowspeak,Rowspeak,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:13.111830+00:00
Emailfunnelai,Emailfunnelai,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:13.116596+00:00
Orderpost,Orderpost,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:13.122634+00:00
Wiswes,Wiswes,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:13.126207+00:00
Rendervi,Rendervi,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:13.130038+00:00
Oria,Oria,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:13.133263+00:00
Clera,Clera,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:13.137680+00:00
Innflow,Innflow,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:13.141847+00:00
Kompozy,Kompozy,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:13.145096+00:00
Noterich,Noterich,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:13.149077+00:00
Verid,Verid,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:13.153606+00:00
X1,X1,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:13.156912+00:00
Lium,Lium,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:13.159989+00:00
Product,Product,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:13.163555+00:00
Respan,Respan,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:13.167561+00:00
Cc,Cc,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:13.171465+00:00
Botpenguin,Botpenguin,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:13.176248+00:00
Uplift,Uplift,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:13.180239+00:00
Anycrawler,Anycrawler,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:13.184542+00:00
Accelq,Accelq,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:13.190065+00:00
Chordgen,Chordgen,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:13.193877+00:00
Vixsound,Vixsound,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:13.197808+00:00
Teamshift,Teamshift,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:13.202731+00:00
Cortexapro,Cortexapro,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:13.208046+00:00
Echos,Echos,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:13.211248+00:00
Archyl,Archyl,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:13.214716+00:00
Skiddee,Skiddee,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:13.218344+00:00
Papera,Papera,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:13.223924+00:00
Hermes,Hermes,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:13.227455+00:00
Claribi,Claribi,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:13.232135+00:00
Tukiai,Tukiai,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:13.236290+00:00
Infoblog,Infoblog,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:13.241017+00:00
Distinkt,Distinkt,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:13.245237+00:00
Domywork,Domywork,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:13.248591+00:00
Tailor,Tailor,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:13.252477+00:00
Twin,Twin,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:13.257112+00:00
Minded,Minded,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:13.260589+00:00
Snappyit,Snappyit,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:13.264513+00:00
Viora,Viora,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:13.267860+00:00
Vectoralix,Vectoralix,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:13.277015+00:00
Coral,Coral,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:13.280813+00:00
Coffer,Coffer,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:13.284030+00:00
Wetransform,Wetransform,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:13.290324+00:00
Ornold,Ornold,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:13.294040+00:00
Codowave,Codowave,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:13.297738+00:00
Floor,Floor,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:13.300766+00:00
Adapt,Adapt,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:13.305894+00:00
Instant,Instant,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:13.309797+00:00
Dobs,Dobs,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:13.312664+00:00
Demi,Demi,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:13.315849+00:00
Knowly,Knowly,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:13.320299+00:00
Thumbs,Thumbs,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:13.324653+00:00
Elvex,Elvex,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:13.327901+00:00
Figcanvas,Figcanvas,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:13.331919+00:00
Xten,Xten,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:13.335195+00:00
Beatsync,Beatsync,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:13.341447+00:00
Birdwalk,Birdwalk,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:13.345278+00:00
Lapu,Lapu,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:13.348316+00:00
Yaps,Yaps,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:13.351524+00:00
Dim0,Dim0,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:13.356973+00:00
Agentkit,Agentkit,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:13.361071+00:00
Scribergpt,Scribergpt,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:13.365081+00:00
Sellerview,Sellerview,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:13.370673+00:00
Digg,Digg,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:13.374550+00:00
Saltfish,Saltfish,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:13.378612+00:00
Nodey,Nodey,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:13.381777+00:00
Glide,Glide,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:13.385441+00:00
Mesa,Mesa,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:13.390307+00:00
Readtube,Readtube,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:13.394295+00:00
Newsletrix,Newsletrix,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:13.398734+00:00
Exogram,Exogram,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:13.403487+00:00
Charios,Charios,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:13.408218+00:00
Simple,Simple,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:13.411640+00:00
Promptunit,Promptunit,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:13.416904+00:00
Crafiq,Crafiq,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:13.422211+00:00
Keyapi,Keyapi,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:13.426311+00:00
Autoheal,Autoheal,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:13.430353+00:00
Parsebridge,Parsebridge,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:13.435445+00:00
Renovato,Renovato,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:13.441636+00:00
Iridea,Iridea,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:13.445259+00:00
Atomic,Atomic,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:13.449197+00:00
Columns,Columns,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:13.453684+00:00
Synthboard,Synthboard,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:13.458908+00:00
Videodb,Videodb,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:13.462901+00:00
Openlegion,Openlegion,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:13.467343+00:00
Veluvanto,Veluvanto,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:13.473529+00:00
Recallverse,Recallverse,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:13.478854+00:00
Innogath,Innogath,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:13.482542+00:00
Diffhook,Diffhook,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:13.487009+00:00
Getthegists,Getthegists,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:13.492469+00:00
Aktok,Aktok,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:13.495749+00:00
Pagelens,Pagelens,FutureTools,0.8,DeterministicRuleCleaned,2026-09-10T13:59:13.499899+00:00
